Painting,Detected_Objects
5772845aedc2cb3880fdb74d.jpg,"urban area (count=146, max_conf=1.00); grass (count=3, max_conf=0.95); background (count=1, max_conf=0.96)"
57727f8cedc2cb3880ee2e12.jpg,"urban area (count=150, max_conf=1.00)"
577286cdedc2cb3880056d93.jpg,"urban area (count=150, max_conf=1.00)"
577282c4edc2cb3880f8b9a9.jpg,"urban area (count=150, max_conf=1.00)"
5772881aedc2cb3880095439.jpg,"urban area (count=148, max_conf=1.00); parking lot (count=1, max_conf=0.62)"
57728500edc2cb3880ffb34c.jpg,"urban area (count=150, max_conf=1.00)"
57728268edc2cb3880f77f6d.jpg,"urban area (count=148, max_conf=1.00); background (count=1, max_conf=1.00); cloud (count=1, max_conf=0.68)"
57727e24edc2cb3880e9d087.jpg,"urban area (count=131, max_conf=1.00); background (count=18, max_conf=0.96); grass (count=1, max_conf=0.71)"
577283e1edc2cb3880fbfdbe.jpg,"urban area (count=149, max_conf=1.00); desk (count=1, max_conf=0.66)"
577286e4edc2cb3880058c40.jpg,"urban area (count=150, max_conf=1.00)"
57728069edc2cb3880f12bc5.jpg,"urban area (count=144, max_conf=1.00); background (count=4, max_conf=1.00); sidewalk (count=2, max_conf=0.87)"
57728172edc2cb3880f46baf.jpg,"urban area (count=150, max_conf=1.00)"
577283aeedc2cb3880fb5ba6.jpg,"urban area (count=149, max_conf=1.00); grass (count=1, max_conf=0.95)"
57727e15edc2cb3880e9b839.jpg,"urban area (count=150, max_conf=1.00)"
57727fb3edc2cb3880eec385.jpg,"urban area (count=150, max_conf=1.00)"
5772839bedc2cb3880fb3e61.jpg,"urban area (count=150, max_conf=1.00)"
577287ceedc2cb3880082e4b.jpg,"urban area (count=140, max_conf=1.00); flooring (count=3, max_conf=0.90); background (count=3, max_conf=0.97); blanket (count=3, max_conf=0.96); blinds (count=1, max_conf=0.90)"
57728592edc2cb3880019004.jpg,"urban area (count=150, max_conf=1.00)"
57727d4fedc2cb3880e73e5c.jpg,"urban area (count=137, max_conf=1.00); door (count=5, max_conf=0.99); background (count=8, max_conf=1.00)"
57726e4eedc2cb3880b6a523.jpg,"urban area (count=147, max_conf=1.00); background (count=1, max_conf=0.96); dirt (count=2, max_conf=0.73)"
57727fb8edc2cb3880eecaef.jpg,"urban area (count=150, max_conf=1.00)"
57728047edc2cb3880f0a302.jpg,"urban area (count=149, max_conf=1.00); pole (count=1, max_conf=0.72)"
57728742edc2cb388006c658.jpg,"urban area (count=149, max_conf=1.00)"
577280c2edc2cb3880f261a5.jpg,"urban area (count=148, max_conf=1.00); desk (count=1, max_conf=0.91)"
57727f4bedc2cb3880ed8ad2.jpg,"urban area (count=150, max_conf=1.00)"
5772820bedc2cb3880f648f2.jpg,"urban area (count=128, max_conf=1.00); background (count=18, max_conf=0.99); toilet (count=4, max_conf=1.00)"
5772864fedc2cb388003af25.jpg,"urban area (count=149, max_conf=1.00); door (count=1, max_conf=0.99)"
57728723edc2cb3880064336.jpg,"urban area (count=149, max_conf=1.00)"
577287deedc2cb3880089df6.jpg,"urban area (count=149, max_conf=1.00); gravel (count=1, max_conf=0.86)"
57728366edc2cb3880faa056.jpg,"urban area (count=150, max_conf=1.00)"
57728045edc2cb3880f09f7f.jpg,"urban area (count=150, max_conf=1.00)"
57727f03edc2cb3880eccea5.jpg,"urban area (count=146, max_conf=1.00); background (count=1, max_conf=1.00); parking lot (count=3, max_conf=1.00)"
5772831aedc2cb3880f9ebff.jpg,"urban area (count=146, max_conf=0.99); desk (count=3, max_conf=0.87); background (count=1, max_conf=0.66)"
57728591edc2cb3880018fb4.jpg,"urban area (count=150, max_conf=1.00)"
5772816eedc2cb3880f46427.jpg,"urban area (count=150, max_conf=1.00)"
577278c0edc2cb3880d8cd0a.jpg,"urban area (count=131, max_conf=1.00); background (count=18, max_conf=1.00); curtain (count=1, max_conf=1.00)"
57727e25edc2cb3880e9d213.jpg,"urban area (count=125, max_conf=1.00); background (count=20, max_conf=1.00); toilet (count=1, max_conf=0.60); grass (count=2, max_conf=1.00); refrigerator (count=1, max_conf=0.89)"
577288e3edc2cb38800be6c2.jpg,"urban area (count=148, max_conf=1.00); background (count=1, max_conf=0.60)"
577283cfedc2cb3880fbe0a8.jpg,"urban area (count=148, max_conf=1.00); background (count=1, max_conf=0.98)"
57728731edc2cb388006ac7e.jpg,"urban area (count=150, max_conf=1.00)"
57728030edc2cb3880f07e00.jpg,"urban area (count=149, max_conf=1.00)"
57727fa4edc2cb3880eead26.jpg,"urban area (count=150, max_conf=1.00)"
57726f2fedc2cb3880b9d97c.jpg,"urban area (count=137, max_conf=1.00); background (count=10, max_conf=0.76); blanket (count=1, max_conf=0.77); refrigerator (count=1, max_conf=0.51)"
57727ee7edc2cb3880ec4fe8.jpg,"urban area (count=134, max_conf=1.00); background (count=10, max_conf=1.00); refrigerator (count=3, max_conf=1.00); blinds (count=1, max_conf=0.93)"
5772849eedc2cb3880fe730d.jpg,"urban area (count=150, max_conf=1.00)"
57728036edc2cb3880f086ed.jpg,"urban area (count=150, max_conf=1.00)"
57727f3fedc2cb3880ed76db.jpg,"urban area (count=149, max_conf=1.00); rail track (count=1, max_conf=0.64)"
57727fa9edc2cb3880eeb5c6.jpg,"urban area (count=149, max_conf=1.00); background (count=1, max_conf=0.89)"
57728428edc2cb3880fd162f.jpg,"urban area (count=150, max_conf=1.00)"
57728742edc2cb388006c668.jpg,"urban area (count=150, max_conf=1.00)"
57727f1cedc2cb3880ecefd3.jpg,"urban area (count=150, max_conf=1.00)"
5772871cedc2cb3880063814.jpg,"urban area (count=150, max_conf=1.00)"
5772849bedc2cb3880fe6e33.jpg,"urban area (count=150, max_conf=1.00)"
57727fa0edc2cb3880eea5ba.jpg,"urban area (count=149, max_conf=1.00); river (count=1, max_conf=0.98)"
577284d1edc2cb3880ff15db.jpg,"urban area (count=147, max_conf=1.00); lake (count=3, max_conf=0.84)"
577280e0edc2cb3880f28f58.jpg,"urban area (count=116, max_conf=1.00); gravel (count=34, max_conf=0.99)"
57727c88edc2cb3880e4bed5.jpg,"urban area (count=149, max_conf=1.00); background (count=1, max_conf=0.88)"
57728503edc2cb3880ffb806.jpg,"urban area (count=149, max_conf=1.00); background (count=1, max_conf=1.00)"
57728298edc2cb3880f82115.jpg,"urban area (count=147, max_conf=1.00); background (count=3, max_conf=1.00)"
57726e7cedc2cb3880b7470a.jpg,"urban area (count=131, max_conf=1.00); background (count=18, max_conf=0.90); refrigerator (count=1, max_conf=0.81)"
57726eeaedc2cb3880b8b54b.jpg,"urban area (count=147, max_conf=1.00); background (count=2, max_conf=0.72)"
577284fbedc2cb3880ffab14.jpg,"urban area (count=149, max_conf=1.00); sofa (count=1, max_conf=0.64)"
57728662edc2cb3880042161.jpg,"urban area (count=150, max_conf=1.00)"
57728061edc2cb3880f11f72.jpg,"urban area (count=147, max_conf=1.00); dirt (count=1, max_conf=0.84); carpet (count=1, max_conf=0.58)"
5772823cedc2cb3880f6e88f.jpg,"urban area (count=149, max_conf=1.00); light (count=1, max_conf=0.85)"
577287e9edc2cb388008b0d7.jpg,"urban area (count=146, max_conf=1.00); background (count=4, max_conf=0.99)"
57727f0fedc2cb3880ece00a.jpg,"urban area (count=150, max_conf=1.00)"
57726f48edc2cb3880ba012f.jpg,"urban area (count=136, max_conf=1.00); background (count=14, max_conf=1.00)"
577288d3edc2cb38800bcc16.jpg,"urban area (count=126, max_conf=1.00); light (count=24, max_conf=0.97)"
57727ce5edc2cb3880e5fb4f.jpg,"urban area (count=149, max_conf=1.00); background (count=1, max_conf=1.00)"
57728904edc2cb38800c71a4.jpg,"urban area (count=150, max_conf=1.00)"
577287ceedc2cb3880082ecd.jpg,"urban area (count=147, max_conf=1.00); background (count=3, max_conf=1.00)"
577286f0edc2cb388005a031.jpg,"urban area (count=149, max_conf=1.00); background (count=1, max_conf=0.98)"
57728741edc2cb388006c5a6.jpg,"urban area (count=149, max_conf=1.00); flower (count=1, max_conf=1.00)"
577284f5edc2cb3880ffa0e8.jpg,"urban area (count=146, max_conf=1.00); grass (count=2, max_conf=0.83); lake (count=2, max_conf=0.72)"
57727ffeedc2cb3880efda49.jpg,"urban area (count=143, max_conf=1.00); desk (count=6, max_conf=1.00); door (count=1, max_conf=0.55)"
57727fbcedc2cb3880eed207.jpg,"urban area (count=144, max_conf=1.00); background (count=5, max_conf=0.95)"
57728720edc2cb3880063e00.jpg,"urban area (count=150, max_conf=1.00)"
5772823eedc2cb3880f6eab3.jpg,"urban area (count=148, max_conf=1.00); background (count=1, max_conf=1.00); sidewalk (count=1, max_conf=0.99)"
57728286edc2cb3880f8042b.jpg,"urban area (count=150, max_conf=1.00)"
57727bc6edc2cb3880e2587e.jpg,"urban area (count=146, max_conf=1.00); banner (count=1, max_conf=0.68); grass (count=1, max_conf=0.51); background (count=1, max_conf=0.90)"
57727f0cedc2cb3880ecdb83.jpg,"urban area (count=150, max_conf=1.00)"
57728943edc2cb38800d2c83.jpg,"urban area (count=134, max_conf=1.00); banner (count=11, max_conf=0.85); rail track (count=2, max_conf=0.78); cage (count=1, max_conf=0.82); gravel (count=1, max_conf=0.95)"
577282b3edc2cb3880f89e19.jpg,"urban area (count=150, max_conf=1.00)"
577286d6edc2cb3880057706.jpg,"urban area (count=150, max_conf=1.00)"
577281a6edc2cb3880f51161.jpg,"urban area (count=149, max_conf=1.00); lake (count=1, max_conf=0.53)"
5772871cedc2cb3880063834.jpg,"urban area (count=150, max_conf=1.00)"
57727f3bedc2cb3880ed7008.jpg,"urban area (count=150, max_conf=1.00)"
577286efedc2cb3880059e3d.jpg,"urban area (count=149, max_conf=1.00); background (count=1, max_conf=1.00)"
57727fabedc2cb3880eeb80a.jpg,"urban area (count=149, max_conf=1.00)"
57728334edc2cb3880fa15c3.jpg,"urban area (count=150, max_conf=1.00)"
577287cdedc2cb3880082cf7.jpg,"urban area (count=146, max_conf=1.00); refrigerator (count=2, max_conf=0.72); blinds (count=1, max_conf=0.92)"
57727f6fedc2cb3880ee021a.jpg,"urban area (count=150, max_conf=1.00)"
577287f4edc2cb388008c449.jpg,"urban area (count=150, max_conf=1.00)"
57728715edc2cb3880062c0e.jpg,"urban area (count=150, max_conf=1.00)"
57728496edc2cb3880fe6a9c.jpg,"urban area (count=150, max_conf=1.00)"
57727c92edc2cb3880e4cd78.jpg,"urban area (count=139, max_conf=1.00); door (count=8, max_conf=1.00); background (count=2, max_conf=1.00)"
577286c8edc2cb3880056588.jpg,"urban area (count=150, max_conf=1.00)"
57726e82edc2cb3880b750a4.jpg,"urban area (count=145, max_conf=1.00); desk (count=5, max_conf=0.91)"
57728235edc2cb3880f6dced.jpg,"urban area (count=147, max_conf=1.00); background (count=2, max_conf=1.00); sidewalk (count=1, max_conf=0.86)"
57726e4eedc2cb3880b6a503.jpg,"urban area (count=149, max_conf=1.00); grass (count=1, max_conf=0.98)"
577284a7edc2cb3880fe81c7.jpg,"urban area (count=150, max_conf=1.00)"
57728067edc2cb3880f1288d.jpg,"urban area (count=148, max_conf=1.00); rail track (count=1, max_conf=0.88); bridge (count=1, max_conf=0.70)"
5772839fedc2cb3880fb43f5.jpg,"urban area (count=150, max_conf=1.00)"
5772845cedc2cb3880fdbb71.jpg,"urban area (count=148, max_conf=1.00); fence (count=1, max_conf=0.90); desk (count=1, max_conf=0.91)"
577287daedc2cb3880089637.jpg,"urban area (count=146, max_conf=1.00); background (count=1, max_conf=1.00); water (count=1, max_conf=0.56); cage (count=1, max_conf=0.51)"
57728781edc2cb3880075ea0.jpg,"urban area (count=150, max_conf=1.00)"
57727a6dedc2cb3880de7665.jpg,"urban area (count=149, max_conf=1.00); desk (count=1, max_conf=0.58)"
57728329edc2cb3880fa0453.jpg,"urban area (count=147, max_conf=1.00); snow (count=2, max_conf=0.85)"
57727cddedc2cb3880e5ee3a.jpg,"urban area (count=148, max_conf=1.00); background (count=2, max_conf=1.00)"
5772831cedc2cb3880f9efe3.jpg,"urban area (count=142, max_conf=1.00); background (count=5, max_conf=1.00); house (count=1, max_conf=0.99); road (count=2, max_conf=0.66)"
5772765fedc2cb3880d14bb1.jpg,"urban area (count=140, max_conf=1.00); background (count=6, max_conf=0.99); food (count=3, max_conf=0.99); bush (count=1, max_conf=0.63)"
5772845aedc2cb3880fdb7bd.jpg,"urban area (count=149, max_conf=1.00)"
57728295edc2cb3880f81cd7.jpg,"urban area (count=142, max_conf=1.00); lake (count=8, max_conf=0.98)"
577287caedc2cb388008280f.jpg,"urban area (count=149, max_conf=1.00); gravel (count=1, max_conf=0.94)"
57728287edc2cb3880f80695.jpg,"urban area (count=150, max_conf=1.00)"
5772816eedc2cb3880f46457.jpg,"urban area (count=149, max_conf=1.00); gravel (count=1, max_conf=0.57)"
57728136edc2cb3880f3bc05.jpg,"urban area (count=140, max_conf=1.00); background (count=9, max_conf=1.00); other structure (count=1, max_conf=0.56)"
57727f4dedc2cb3880ed8bb5.jpg,"urban area (count=150, max_conf=1.00)"
577285e7edc2cb388002684d.jpg,"urban area (count=149, max_conf=1.00); desk (count=1, max_conf=0.81)"
57727f73edc2cb3880ee0623.jpg,"urban area (count=150, max_conf=1.00)"
5772823eedc2cb3880f6eb75.jpg,"urban area (count=148, max_conf=1.00); background (count=1, max_conf=0.95); grass (count=1, max_conf=0.59)"
5772863fedc2cb3880039742.jpg,"urban area (count=147, max_conf=1.00); background (count=2, max_conf=1.00); toilet (count=1, max_conf=0.92)"
57727d5fedc2cb3880e75708.jpg,"urban area (count=148, max_conf=1.00); background (count=1, max_conf=0.78); hill (count=1, max_conf=0.99)"
577286abedc2cb388004e59c.jpg,"background (count=16, max_conf=1.00); urban area (count=126, max_conf=0.99); refrigerator (count=6, max_conf=0.99); door (count=2, max_conf=0.96)"
5772845cedc2cb3880fdbb21.jpg,"urban area (count=149, max_conf=1.00); food (count=1, max_conf=0.64)"
57728661edc2cb38800420a1.jpg,"urban area (count=150, max_conf=1.00)"
57728084edc2cb3880f15729.jpg,"urban area (count=150, max_conf=1.00)"
57728661edc2cb3880041fa1.jpg,"urban area (count=148, max_conf=1.00); water (count=1, max_conf=0.60); grass (count=1, max_conf=0.87)"
5772850dedc2cb3880ffc6bd.jpg,"urban area (count=150, max_conf=1.00)"
57727550edc2cb3880ce0570.jpg,"urban area (count=150, max_conf=1.00)"
577284abedc2cb3880fe87e1.jpg,"urban area (count=149, max_conf=1.00); background (count=1, max_conf=0.99)"
57727f6bedc2cb3880ee0080.jpg,"urban area (count=150, max_conf=1.00)"
57728006edc2cb3880efe5c1.jpg,"urban area (count=150, max_conf=1.00)"
577288deedc2cb38800bde9f.jpg,"urban area (count=149, max_conf=1.00)"
57728069edc2cb3880f12c05.jpg,"urban area (count=143, max_conf=1.00); bridge (count=6, max_conf=0.97)"
57728574edc2cb3880011092.jpg,"urban area (count=150, max_conf=1.00)"
57728459edc2cb3880fdb66d.jpg,"urban area (count=147, max_conf=1.00); refrigerator (count=1, max_conf=0.75)"
577288ddedc2cb38800bdddd.jpg,"urban area (count=149, max_conf=1.00)"
57727fabedc2cb3880eeb82a.jpg,"urban area (count=150, max_conf=1.00)"
57727f1fedc2cb3880ecf3fb.jpg,"urban area (count=150, max_conf=1.00)"
577287acedc2cb388007f855.jpg,"urban area (count=145, max_conf=1.00); lake (count=5, max_conf=0.99)"
57728661edc2cb3880041fc1.jpg,"urban area (count=150, max_conf=1.00)"
577288f1edc2cb38800bff1f.jpg,"urban area (count=150, max_conf=1.00)"
577286dcedc2cb3880058027.jpg,"urban area (count=149, max_conf=1.00); desk (count=1, max_conf=0.53)"
577280e3edc2cb3880f293e8.jpg,"urban area (count=150, max_conf=1.00)"
57728230edc2cb3880f6d3ef.jpg,"urban area (count=150, max_conf=1.00)"
57728044edc2cb3880f09d9d.jpg,"urban area (count=150, max_conf=1.00)"
577283d1edc2cb3880fbe38c.jpg,"urban area (count=150, max_conf=1.00)"
5772849aedc2cb3880fe6c81.jpg,"urban area (count=150, max_conf=1.00)"
577288f6edc2cb38800c0721.jpg,"urban area (count=150, max_conf=1.00)"
57728364edc2cb3880faa016.jpg,"urban area (count=148, max_conf=1.00); shelves (count=1, max_conf=0.64); river (count=1, max_conf=0.56)"
577283ddedc2cb3880fbf7c6.jpg,"urban area (count=150, max_conf=1.00)"
577285e4edc2cb388002632f.jpg,"urban area (count=147, max_conf=1.00); background (count=1, max_conf=1.00); snow (count=1, max_conf=0.72); cage (count=1, max_conf=0.94)"
57728742edc2cb388006c6a8.jpg,"urban area (count=147, max_conf=1.00); background (count=3, max_conf=0.99)"
57726fabedc2cb3880bb395d.jpg,"urban area (count=148, max_conf=1.00); background (count=1, max_conf=0.89); snow (count=1, max_conf=0.99)"
577280fcedc2cb3880f30f81.jpg,"urban area (count=142, max_conf=1.00); rail track (count=3, max_conf=0.89); dirt (count=3, max_conf=0.97); cage (count=1, max_conf=0.59); gravel (count=1, max_conf=0.99)"
577288c5edc2cb38800b622b.jpg,"urban area (count=150, max_conf=1.00)"
5864c292edc2c98d6c50bd1e.jpg,"urban area (count=148, max_conf=1.00); shelves (count=1, max_conf=0.50); refrigerator (count=1, max_conf=0.86)"
57728363edc2cb3880fa9f44.jpg,"urban area (count=150, max_conf=1.00)"
57728723edc2cb3880064356.jpg,"urban area (count=149, max_conf=1.00)"
5772807bedc2cb3880f1490b.jpg,"urban area (count=148, max_conf=1.00); blanket (count=1, max_conf=0.57); lake (count=1, max_conf=0.59)"
5772849eedc2cb3880fe723b.jpg,"urban area (count=149, max_conf=1.00); hill (count=1, max_conf=0.94)"
577278dbedc2cb3880d949ce.jpg,"urban area (count=147, max_conf=1.00); door (count=3, max_conf=1.00)"
577287ddedc2cb3880089ca2.jpg,"urban area (count=150, max_conf=1.00)"
5772752fedc2cb3880cd9ffa.jpg,"urban area (count=149, max_conf=1.00)"
58f4bc53edc2c9a1b051d2fa.jpg,"urban area (count=148, max_conf=1.00); background (count=2, max_conf=0.88)"
5772844fedc2cb3880fd5167.jpg,"urban area (count=150, max_conf=1.00)"
5772840aedc2cb3880fc9321.jpg,"urban area (count=146, max_conf=1.00); background (count=3, max_conf=1.00); sidewalk (count=1, max_conf=1.00)"
57728716edc2cb3880062e12.jpg,"urban area (count=150, max_conf=1.00)"
577283f7edc2cb3880fc748b.jpg,"urban area (count=150, max_conf=1.00)"
57727bd5edc2cb3880e2c5b4.jpg,"urban area (count=150, max_conf=1.00)"
57728742edc2cb388006c6c8.jpg,"urban area (count=150, max_conf=1.00)"
577283ddedc2cb3880fbf796.jpg,"urban area (count=150, max_conf=1.00)"
5772877dedc2cb3880075934.jpg,"urban area (count=148, max_conf=1.00); background (count=2, max_conf=1.00)"
57728571edc2cb3880010cd2.jpg,"urban area (count=150, max_conf=1.00)"
577284ceedc2cb3880ff1001.jpg,"urban area (count=150, max_conf=1.00)"
57727ee7edc2cb3880ec4f8e.jpg,"background (count=13, max_conf=0.97); urban area (count=137, max_conf=1.00)"
577287baedc2cb3880080d98.jpg,"urban area (count=149, max_conf=1.00); bed (count=1, max_conf=0.94)"
57728738edc2cb388006b7fe.jpg,"urban area (count=150, max_conf=1.00)"
577286ceedc2cb3880056edb.jpg,"urban area (count=149, max_conf=1.00); gravel (count=1, max_conf=0.78)"
577284a3edc2cb3880fe7b33.jpg,"urban area (count=149, max_conf=1.00); food (count=1, max_conf=0.62)"
5772807bedc2cb3880f1488b.jpg,"urban area (count=150, max_conf=1.00)"
57728051edc2cb3880f0b278.jpg,"urban area (count=146, max_conf=1.00); cardboard (count=2, max_conf=0.98); gravel (count=2, max_conf=0.83)"
577287dbedc2cb3880089878.jpg,"urban area (count=150, max_conf=1.00)"
577284a4edc2cb3880fe7d65.jpg,"urban area (count=149, max_conf=1.00); banner (count=1, max_conf=0.53)"
577281efedc2cb3880f61b8f.jpg,"urban area (count=150, max_conf=1.00)"
57727febedc2cb3880ef6905.jpg,"urban area (count=150, max_conf=1.00)"
57728628edc2cb388003750f.jpg,"urban area (count=150, max_conf=1.00)"
57728045edc2cb3880f09ebd.jpg,"urban area (count=150, max_conf=1.00)"
57728445edc2cb3880fd4487.jpg,"urban area (count=150, max_conf=1.00)"
577283a3edc2cb3880fb4b4d.jpg,"urban area (count=150, max_conf=1.00)"
57727fededc2cb3880ef6ba7.jpg,"urban area (count=150, max_conf=1.00)"
577281c8edc2cb3880f5989c.jpg,"urban area (count=148, max_conf=1.00); background (count=1, max_conf=0.58); field (count=1, max_conf=0.99)"
57728014edc2cb3880effdb3.jpg,"urban area (count=149, max_conf=1.00); background (count=1, max_conf=0.52)"
57727d4fedc2cb3880e73d6c.jpg,"urban area (count=146, max_conf=1.00); background (count=4, max_conf=1.00)"
57727f3aedc2cb3880ed6f12.jpg,"urban area (count=146, max_conf=1.00); fog (count=1, max_conf=0.93)"
57728014edc2cb3880effeb3.jpg,"urban area (count=145, max_conf=1.00); background (count=4, max_conf=1.00); mountain (count=1, max_conf=0.99)"
